,date,follower_count,retweet_count,tweet,tweet_id,user_id,location,alt_location,is_retweet
2166,2018-12-07,302,14,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070832276693544960,439323841,New York,,True
2167,2018-12-07,33205,1,"Working folks in Northern Virginia are very concerned about how #AmazonHQ2 will impact skyrocketing housing costs, https://t.co/xR1hxi1tDe",1071181343789383681,17294950,Virginia,,False
2169,2018-12-07,750,2,RT @vtnews: #AmazonHQ2 inspires boosted computer education throughout Virginia: This is an immense gap that must be filled with some urgen,1071168626441490432,2712221288,Virginia,,True
2180,2018-12-07,273848,5,"A Pentagon City parking lot is jacking up some of its monthly rates, and some residents fear that #AmazonHQ2 is to https://t.co/wdxQfq0AYC",1071037612251537408,17906632,,,False
2171,2018-12-07,33205,0,"Working folks in Northern Virginia are very concerned about how #AmazonHQ2 will impact skyrocketing housing costs, https://t.co/hYaDX8DcT0",1071102038509928449,17294950,Virginia,dc,False
2172,2018-12-07,106,0,Let the hiring begin #AmazonHQ2 https://t.co/GvPBMkiJXn,1071066169480749059,140543006,,,False
2173,2018-12-07,886,1,Check out this amazing piece on Amazon by @SamanthaSchann - Why tech companies anticipated  and rejoiced in  Amaz https://t.co/joH277aU0D,1071064008424386561,132622897,,,False
2170,2018-12-07,61133,2,#AmazonHQ2 inspires boosted computer education throughout Virginia: This is an immense gap that must be filled wit https://t.co/W0pbJI7wle,1071126152511660034,17374056,Virginia,,False
2175,2018-12-07,343,0,#Hope #NY #NYC demand #constituent #BallotInitiative #VetoReferendum as 26 states +#DC-lack of #transparency-#govt https://t.co/ifLInpGbMb,1071038923621703680,1398747840,nyc,dc,False
2176,2018-12-07,2761,5,"RT @WTOP: A Pentagon City parking lot is jacking up some of its monthly rates, and some residents fear that #AmazonHQ2 is to blame. https:/",1071053353692643328,361223339,,,True
2177,2018-12-07,615,5,"RT @WTOP: A Pentagon City parking lot is jacking up some of its monthly rates, and some residents fear that #AmazonHQ2 is to blame. https:/",1071040633987588096,48239765,,,True
2178,2018-12-07,1869,5,"RT @WTOP: A Pentagon City parking lot is jacking up some of its monthly rates, and some residents fear that #AmazonHQ2 is to blame. https:/",1071038110396530689,14804672,,,True
2179,2018-12-07,16697,5,"RT @WTOP: A Pentagon City parking lot is jacking up some of its monthly rates, and some residents fear that #AmazonHQ2 is to blame. https:/",1071037680878796800,135917307,,,True
2292,2018-12-07,14,0,A brief look at how fragmented is the DFW Metroplex - when parts of a whole can't stop competing for the greater go https://t.co/qhEXLsD87b,1070900010567520256,1024848479523364864,,,False
2140,2018-12-06,24861,9,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070769595982757896,1139524920,New York,,True
2144,2018-12-06,1083,9,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070767848308572160,50671433,New York,,True
2143,2018-12-06,93,9,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070767865261903879,1739891,New York,,True
2142,2018-12-06,1114,9,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070768151892291585,797866185232617473,New York,,True
2141,2018-12-06,478,9,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070768325725175808,3063365158,New York,,True
2149,2018-12-06,214,23,"RT @jeremoss: If #AmazonHQ2 happens, it will displace ""a diverse array of small manufacturing businesses that include furniture makers, uph",1070677534247936003,4430935821,,,True
2139,2018-12-06,740,9,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070770664993406981,1704749052,New York,,True
2138,2018-12-06,668,9,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070771029537042432,15823781,New York,,True
2137,2018-12-06,417,9,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070793268059885569,4828373282,New York,,True
2146,2018-12-06,29523,9,"Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this https://t.co/SOuez6QRi2",1070767609421971460,14882554,New York,,False
2145,2018-12-06,7092,9,"RT @mercatus: Instead of giving Amazon subsidies and perks worth $1.7 billion over 15 years, New York State could have used this money to p",1070767787386249218,18946913,New York,,True
2152,2018-12-06,5181,6,"RT @jwjnational: Working folks in Northern Virginia are very concerned about how #AmazonHQ2 will impact skyrocketing housing costs, educati",1070735464229990400,2726026615,Virginia,,True
2147,2018-12-06,1586,23,"RT @jeremoss: If #AmazonHQ2 happens, it will displace ""a diverse array of small manufacturing businesses that include furniture makers, uph",1070757774693257216,366645918,,,True
2148,2018-12-06,2932,23,"RT @jeremoss: If #AmazonHQ2 happens, it will displace ""a diverse array of small manufacturing businesses that include furniture makers, uph",1070757251021971456,49704440,,,True
2150,2018-12-06,809,6,"RT @jwjnational: Working folks in Northern Virginia are very concerned about how #AmazonHQ2 will impact skyrocketing housing costs, educati",1070787111530332160,2356792200,Virginia,,True
2151,2018-12-06,4281,6,"RT @jwjnational: Working folks in Northern Virginia are very concerned about how #AmazonHQ2 will impact skyrocketing housing costs, educati",1070758865719971842,50031992,Virginia,,True
2153,2018-12-06,1683,6,"RT @jwjnational: Working folks in Northern Virginia are very concerned about how #AmazonHQ2 will impact skyrocketing housing costs, educati",1070730763572785152,777580165375336448,Virginia,,True
2154,2018-12-06,153,6,"RT @jwjnational: Working folks in Northern Virginia are very concerned about how #AmazonHQ2 will impact skyrocketing housing costs, educati",1070729643165126657,714870801376362496,Virginia,,True
2155,2018-12-06,33201,6,"Working folks in Northern Virginia are very concerned about how #AmazonHQ2 will impact skyrocketing housing costs, https://t.co/vdqIyoygyj",1070728411075747840,17294950,Virginia,,False
2156,2018-12-06,12,0,#amazonhq2 is definitely going to disrupt the job market/housing market in the #dc region.,1070642286999060480,1021103041196511237,dc,,False
2125,2018-12-05,3437,1,"A majority of New York City voters want #AmazonHQ2 in Queens, but only a plurality support incentive package, accor https://t.co/fZMQVgTpAN",1070395867755106305,83302142,New York,,False
2122,2018-12-05,6089,1,"RT @poozer87: A majority of New York City voters want #AmazonHQ2 in Queens, but only a plurality support incentive package, according to @Q",1070414444101021696,18087796,New York,,True
2124,2018-12-05,29843,0,"New York City voters like the idea  of #AmazonHQ2 in Queens, but they're divided on the incentive package. https://t.co/Ip9LIII5Iq",1070399365775278080,47652227,New York,,False
2123,2018-12-05,222,3,"RT @QuinnipiacPoll: New York City Voters Give Amazon A Prime 2-1 Welcome, Poll Finds; But Voters Are Divided On Tax Breaks To Make The Deal",1070403824865677312,153921536,New York,,True
2128,2018-12-05,47,0,"@DennisSc @JimmyVanBramer @MayorDeblasio @amazon We, as a united body of elected officials, urge Amazon to make Ne https://t.co/wLwRVjS9Lo",1070373593350049792,1017909687147286528,,,False
2121,2018-12-05,3892,0,A lot of soul searching in Montgomery County over losing on #AmazonHQ2 -- https://t.co/Gl4OdkkEGG,1070399787114131456,9864112,Montgomery,,False
2120,2018-12-05,36116,1,"RT @BostonReview: What is in store for Long Island City and Virginia as the sites for #AmazonHQ2? 

For a start, pickers and packersthe co",1070115517699100672,36969470,Boston,Virginia,True
2127,2018-12-05,60467,3,"New York City Voters Give Amazon A Prime 2-1 Welcome, Poll Finds; But Voters Are Divided On Tax Breaks To Make The https://t.co/WQV23qZfCl",1070393619297648640,76707735,New York,,False
2126,2018-12-05,2207,3,"RT @QuinnipiacPoll: New York City Voters Give Amazon A Prime 2-1 Welcome, Poll Finds; But Voters Are Divided On Tax Breaks To Make The Deal",1070393664072019969,14186393,New York,,True
2133,2018-12-05,2142,0,We just launched a new CRE expert series talking about Amazon HQ2 move to Arlington #AmazonHQ2 #CREtech https://t.co/ehrN2utInl,1070384585341591552,14814133,Arlington,,False
2136,2018-12-05,124,2,"""We are not even a little out of the woods when it comes to #transit funding issues"" - Arlington County Board Chair https://t.co/7aCN17cZV9",1070344563036962816,867017564,Arlington,,False
2174,2018-12-05,667,0,#Marylands #AmazonHQ2 loss prompts questions about its competitiveness for #Business as compared to #WashingtonDC https://t.co/9paRbLTj02,1070339010927751178,346038512,dc,,False
2135,2018-12-05,1791,2,"RT @DharthSharma: ""We are not even a little out of the woods when it comes to #transit funding issues"" - Arlington County Board Chair @kcri",1070371870116065281,39255167,Arlington,,True
2134,2018-12-05,168,2,"RT @DharthSharma: ""We are not even a little out of the woods when it comes to #transit funding issues"" - Arlington County Board Chair @kcri",1070375523770077186,22947037,Arlington,,True
2129,2018-12-05,207,0,Yotel is following Amazon to #LongIslandCity #yotel #amazonhq2 #realestate #nycrealestate #queensrealestate https://t.co/gV6iaZ8HLb,1070342741576572928,62846953,nyc,dc,False
2132,2018-12-05,65434,4,Hear from a @VTCAUS professor on how VT policy and planning will play a role in the #VTInnovationCampus and how https://t.co/USV5zSyncI,1070320071761936385,17416707,,,False
2131,2018-12-05,2448,0,"Research on #AmazonHQ2's impact on #VirginiaTech's expansion in #CrystalCity &amp; #Arlington, #Virginia covered in https://t.co/o4z56W3i0c",1070441716283518976,449887597,Virginia,Arlington,False
2130,2018-12-05,47,0,"@Queens11104 @JimmyVanBramer We, as a united body of elected officials, urge Amazon to make New York City the home https://t.co/f78qroit35",1070316128960942080,1017909687147286528,New York,,False
2111,2018-12-04,123,0,#Housing in West Coast is going through adjustment. #DCmetro #Fairfax #Loudoun #Virginia #realestate market is grow https://t.co/gvCwZdavSo,1069929268199809025,134784967,Virginia,dc,False
2104,2018-12-04,36110,0,"What is in store for Long Island City and Virginia as the sites for #AmazonHQ2? 

For a start, pickers and packers https://t.co/9LYSsHXkuJ",1070070741570371584,36969470,Virginia,,False
2105,2018-12-04,419,0,@marty_walsh should fear what would have happened if they picked Boston omg could you imagine #mapoli #bospoli https://t.co/rLBOlk79oi,1069971071040937984,830092688259219456,Boston,,False
2106,2018-12-04,2981,0,Unser Weltspiegel-Beitrag ber Amazons neues 2. Hauptquartier HQ2 in New York: https://t.co/4y8VkYK2ab #AmazonHQ2,1069999924090167296,124568994,New York,,False
2107,2018-12-04,442,0,"We may get a lil' too feisty for our own good sometimes, but NY'ers take good care of each other.  @amazon, know th https://t.co/Y8VHNOLGQy",1069988095884435460,223607184,,,False
2108,2018-12-04,497,0,"""New York needs a strong middle-class workforce with good-paying jobs, the kind that are being created in Long Isla https://t.co/cUyOy4d3j3",1069956694179016704,586135691,New York,,False
2109,2018-12-04,803,20,"RT @jeremoss: If #AmazonHQ2 happens, it will displace ""a diverse array of small manufacturing businesses that include furniture makers, uph",1069835715540729857,21892798,,,True
2110,2018-12-04,67,0,These are leaders that obviously don't travel the Rt 1 corridor that is already massively tangled. Alexandria leade https://t.co/mW0rwCHJZm,1070057781468848129,989511274303311873,,,False
2112,2018-12-04,73,0,@newsobserver @pendoio @NC_Governor You see?  Raleigh doesn't need AmazonHQ2 after all... @pendoio will be the risi https://t.co/7mjMq3938H,1070019761650585600,15932083,Raleigh,,False
2115,2018-12-04,62,7,RT @FairBudgetDC: Worried about the impact of #AmazonHQ2 on DC Housing? So are we! Support FBC's work to demand that the city prioritizes s,1069814000920264704,1069794100289986560,dc,,True
2113,2018-12-04,2107,0,"Could #AmazonHQ2 #NYC be the next #SidewalkTO? As in #Toronto, despite official suport from the city, opposition is https://t.co/WmJo8iVcpW",1070006823732830208,1611641905,nyc,Toronto,False
2114,2018-12-04,54,0,"@AmazonHelp and thank you, really.  Every time I call the very kind CSRs look up each order (which I can do myself) https://t.co/hYXtm6VeJ8",1069968021781966860,435458390,,,False
2116,2018-12-04,144,2,RT @emilyakopp: amazing: DC pitched Amazon on hiring an Amazon lobbyist as a government employee with a taxpayer-funded salary https://t.co,1069798444615786498,569314333,dc,,True
2117,2018-12-04,202,2,RT @emilyakopp: amazing: DC pitched Amazon on hiring an Amazon lobbyist as a government employee with a taxpayer-funded salary https://t.co,1069794629476855809,592966502,dc,,True
2118,2018-12-04,1030,1,"RT @RosslynVA: The Highlands, by Penzance, is sure to court the interest of #AmazonHQ2 employees says @mvlerner. The already planned develo",1069974363250790400,449094390,,,True
2119,2018-12-04,6515,1,"The Highlands, by Penzance, is sure to court the interest of #AmazonHQ2 employees says @mvlerner. The already plann https://t.co/LOKg5ACjyH",1069970864031088641,154614727,,,False
2080,2018-12-03,190,19,"RT @jeremoss: If #AmazonHQ2 happens, it will displace ""a diverse array of small manufacturing businesses that include furniture makers, uph",1069391268269019138,800165666665791488,,,True
2078,2018-12-03,660,19,"RT @jeremoss: If #AmazonHQ2 happens, it will displace ""a diverse array of small manufacturing businesses that include furniture makers, uph",1069432389716258817,18155390,,,True
2079,2018-12-03,1833,19,"RT @jeremoss: If #AmazonHQ2 happens, it will displace ""a diverse array of small manufacturing businesses that include furniture makers, uph",1069398689221885958,45134974,,,True
2083,2018-12-03,97571,5,"RT @evankirstel: With Amazon coming, Virginia schools look to boost computer education #amazonhq2 #amazon #virginia  @nbcnews https://t.co/",1069675881294110720,2269957598,Virginia,,True
2081,2018-12-03,197700,19,"RT @jeremoss: If #AmazonHQ2 happens, it will displace ""a diverse array of small manufacturing businesses that include furniture makers, uph",1069391153286602753,335972576,,,True
